SITECODE,SYEAR,PLOTPID,PLOTTYPE,FIELDNAME,VALUE
T10,1991,171,S,VEG_SPEC,1766
T10,1991,171,S,VEG_SPEC,1914
T10,1991,171,S,VEG_SPEC,2611
T10,1991,171,S,VEG_SPEC,2687
T10,1991,171,S,VEG_SPEC,3065
T10,1991,171,S,VEG_SPEC,3205
T10,1991,171,S,VEG_SPEC,3247
T10,1991,172,S,VEG_SPEC,51
T10,1991,172,S,VEG_SPEC,256
T10,1991,172,S,VEG_SPEC,288
T10,1991,172,S,VEG_SPEC,323
T10,1991,172,S,VEG_SPEC,574
T10,1991,172,S,VEG_SPEC,587
T10,1991,172,S,VEG_SPEC,656
T10,1991,172,S,VEG_SPEC,769
T10,1991,172,S,VEG_SPEC,786
T10,1991,172,S,VEG_SPEC,800
T10,1991,172,S,VEG_SPEC,844
T10,1991,172,S,VEG_SPEC,959
T10,1991,172,S,VEG_SPEC,965
T10,1991,172,S,VEG_SPEC,968
T10,1991,172,S,VEG_SPEC,973
T10,1991,172,S,VEG_SPEC,976
T10,1991,172,S,VEG_SPEC,1053
T10,1991,172,S,VEG_SPEC,1059
T10,1991,172,S,VEG_SPEC,1239
T10,1991,172,S,VEG_SPEC,1333
T10,1991,172,S,VEG_SPEC,1356
T10,1991,172,S,VEG_SPEC,1401
T10,1991,172,S,VEG_SPEC,1423
T10,1991,172,S,VEG_SPEC,1766
T10,1991,172,S,VEG_SPEC,1914
T10,1991,172,S,VEG_SPEC,2687
T10,1991,172,S,VEG_SPEC,2982
T10,1991,172,S,VEG_SPEC,2983
T10,1991,173,S,VEG_SPEC,22
T10,1991,173,S,VEG_SPEC,51
T10,1991,173,S,VEG_SPEC,256
T10,1991,173,S,VEG_SPEC,465
T10,1991,173,S,VEG_SPEC,574
T10,1991,173,S,VEG_SPEC,587
T10,1991,173,S,VEG_SPEC,613
T10,1991,173,S,VEG_SPEC,619
T10,1991,173,S,VEG_SPEC,656
T10,1991,173,S,VEG_SPEC,680
T10,1991,173,S,VEG_SPEC,769
T10,1991,173,S,VEG_SPEC,770
T10,1991,173,S,VEG_SPEC,786
T10,1991,173,S,VEG_SPEC,788
T10,1991,173,S,VEG_SPEC,995
T10,1991,173,S,VEG_SPEC,1050
T10,1991,173,S,VEG_SPEC,1053
T10,1991,173,S,VEG_SPEC,1333
T10,1991,173,S,VEG_SPEC,1423
T10,1991,173,S,VEG_SPEC,1562
T10,1991,173,S,VEG_SPEC,1688
T10,1991,173,S,VEG_SPEC,1766
T10,1991,173,S,VEG_SPEC,2687
T10,1991,173,S,VEG_SPEC,2983
T10,1991,173,S,VEG_SPEC,3065
T10,1991,174,S,VEG_SPEC,51
T10,1991,174,S,VEG_SPEC,251
T10,1991,174,S,VEG_SPEC,288
T10,1991,174,S,VEG_SPEC,323
T10,1991,174,S,VEG_SPEC,384
T10,1991,174,S,VEG_SPEC,574
T10,1991,174,S,VEG_SPEC,613
T10,1991,174,S,VEG_SPEC,619
T10,1991,174,S,VEG_SPEC,655
T10,1991,174,S,VEG_SPEC,746
T10,1991,174,S,VEG_SPEC,769
T10,1991,174,S,VEG_SPEC,786
T10,1991,174,S,VEG_SPEC,800
T10,1991,174,S,VEG_SPEC,965
T10,1991,174,S,VEG_SPEC,973
T10,1991,174,S,VEG_SPEC,1050
T10,1991,174,S,VEG_SPEC,1053
T10,1991,174,S,VEG_SPEC,1059
T10,1991,174,S,VEG_SPEC,1333
T10,1991,174,S,VEG_SPEC,1411
T10,1991,174,S,VEG_SPEC,1423
T10,1991,174,S,VEG_SPEC,1683
T10,1991,174,S,VEG_SPEC,1766
T10,1991,174,S,VEG_SPEC,2611
T10,1991,174,S,VEG_SPEC,2687
T10,1991,174,S,VEG_SPEC,2982
T10,1991,175,S,VEG_SPEC,22
T10,1991,175,S,VEG_SPEC,51
T10,1991,175,S,VEG_SPEC,202
T10,1991,175,S,VEG_SPEC,323
T10,1991,175,S,VEG_SPEC,447
T10,1991,175,S,VEG_SPEC,568
T10,1991,175,S,VEG_SPEC,574
T10,1991,175,S,VEG_SPEC,584
T10,1991,175,S,VEG_SPEC,743
T10,1991,175,S,VEG_SPEC,746
T10,1991,175,S,VEG_SPEC,769
T10,1991,175,S,VEG_SPEC,786
T10,1991,175,S,VEG_SPEC,800
T10,1991,175,S,VEG_SPEC,965
T10,1991,175,S,VEG_SPEC,976
T10,1991,175,S,VEG_SPEC,1059
T10,1991,175,S,VEG_SPEC,1239
T10,1991,175,S,VEG_SPEC,1333
T10,1991,175,S,VEG_SPEC,1423
T10,1991,175,S,VEG_SPEC,1531
T10,1991,175,S,VEG_SPEC,1600
T10,1991,175,S,VEG_SPEC,1688
T10,1991,175,S,VEG_SPEC,1766
T10,1991,175,S,VEG_SPEC,1914
T10,1991,175,S,VEG_SPEC,2687
T10,1991,175,S,VEG_SPEC,2982
T10,1991,175,S,VEG_SPEC,3065
T10,1991,175,S,VEG_SPEC,3205
T10,1991,176,S,VEG_SPEC,22
T10,1991,176,S,VEG_SPEC,51
T10,1991,176,S,VEG_SPEC,197
T10,1991,176,S,VEG_SPEC,419
T10,1991,176,S,VEG_SPEC,576
T10,1991,176,S,VEG_SPEC,613
T10,1991,176,S,VEG_SPEC,656
T10,1991,176,S,VEG_SPEC,884
T10,1991,176,S,VEG_SPEC,989
T10,1991,176,S,VEG_SPEC,990
T10,1991,176,S,VEG_SPEC,1050
T10,1991,176,S,VEG_SPEC,1139
T10,1991,176,S,VEG_SPEC,1239
T10,1991,176,S,VEG_SPEC,1368
T10,1991,176,S,VEG_SPEC,1393
T10,1991,176,S,VEG_SPEC,1396
T10,1991,176,S,VEG_SPEC,1519
T10,1991,177,S,VEG_SPEC,51
T10,1991,177,S,VEG_SPEC,122
T10,1991,177,S,VEG_SPEC,202
T10,1991,177,S,VEG_SPEC,251
T10,1991,177,S,VEG_SPEC,256
T10,1991,177,S,VEG_SPEC,372
T10,1991,177,S,VEG_SPEC,574
T10,1991,177,S,VEG_SPEC,576
T10,1991,177,S,VEG_SPEC,613
T10,1991,177,S,VEG_SPEC,619
T10,1991,177,S,VEG_SPEC,746
T10,1991,177,S,VEG_SPEC,769
T10,1991,177,S,VEG_SPEC,800
T10,1991,177,S,VEG_SPEC,844
T10,1991,177,S,VEG_SPEC,965
T10,1991,177,S,VEG_SPEC,973
T10,1991,177,S,VEG_SPEC,976
T10,1991,177,S,VEG_SPEC,995
T10,1991,177,S,VEG_SPEC,1050
T10,1991,177,S,VEG_SPEC,1053
T10,1991,177,S,VEG_SPEC,1059
T10,1991,177,S,VEG_SPEC,1086
T10,1991,177,S,VEG_SPEC,1205
T10,1991,177,S,VEG_SPEC,1333
T10,1991,177,S,VEG_SPEC,1411
T10,1991,177,S,VEG_SPEC,1423
T10,1991,177,S,VEG_SPEC,1445
T10,1991,177,S,VEG_SPEC,1914
T10,1991,177,S,VEG_SPEC,2687
T10,1991,178,S,VEG_SPEC,22
T10,1991,178,S,VEG_SPEC,51
T10,1991,178,S,VEG_SPEC,251
T10,1991,178,S,VEG_SPEC,256
T10,1991,178,S,VEG_SPEC,447
T10,1991,178,S,VEG_SPEC,574
T10,1991,178,S,VEG_SPEC,576
T10,1991,178,S,VEG_SPEC,587
T10,1991,178,S,VEG_SPEC,746
T10,1991,178,S,VEG_SPEC,786
T10,1991,178,S,VEG_SPEC,800
T10,1991,178,S,VEG_SPEC,968
T10,1991,178,S,VEG_SPEC,1050
T10,1991,178,S,VEG_SPEC,1053
T10,1991,178,S,VEG_SPEC,1059
T10,1991,178,S,VEG_SPEC,1239
T10,1991,178,S,VEG_SPEC,1333
T10,1991,178,S,VEG_SPEC,1423
T10,1991,178,S,VEG_SPEC,1914
T10,1991,178,S,VEG_SPEC,1941
T10,1991,178,S,VEG_SPEC,2982
T10,1991,178,S,VEG_SPEC,3065
T10,1991,179,S,VEG_SPEC,51
T10,1991,179,S,VEG_SPEC,104
T10,1991,179,S,VEG_SPEC,202
T10,1991,179,S,VEG_SPEC,256
T10,1991,179,S,VEG_SPEC,323
T10,1991,179,S,VEG_SPEC,362
T10,1991,179,S,VEG_SPEC,372
T10,1991,179,S,VEG_SPEC,422
T10,1991,179,S,VEG_SPEC,465
T10,1991,179,S,VEG_SPEC,568
T10,1991,179,S,VEG_SPEC,574
T10,1991,179,S,VEG_SPEC,576
T10,1991,179,S,VEG_SPEC,587
T10,1991,179,S,VEG_SPEC,607
T10,1991,179,S,VEG_SPEC,613
T10,1991,179,S,VEG_SPEC,619
T10,1991,179,S,VEG_SPEC,743
T10,1991,179,S,VEG_SPEC,768
T10,1991,179,S,VEG_SPEC,769
T10,1991,179,S,VEG_SPEC,783
T10,1991,179,S,VEG_SPEC,786
T10,1991,179,S,VEG_SPEC,800
T10,1991,179,S,VEG_SPEC,965
T10,1991,179,S,VEG_SPEC,968
T10,1991,179,S,VEG_SPEC,973
T10,1991,179,S,VEG_SPEC,1050
T10,1991,179,S,VEG_SPEC,1053
T10,1991,179,S,VEG_SPEC,1059
T10,1991,179,S,VEG_SPEC,1239
T10,1991,179,S,VEG_SPEC,1333
T10,1991,179,S,VEG_SPEC,1411
T10,1991,179,S,VEG_SPEC,1423
T10,1991,179,S,VEG_SPEC,1531
T10,1991,179,S,VEG_SPEC,1638
T10,1991,179,S,VEG_SPEC,1683
T10,1991,179,S,VEG_SPEC,1914
T10,1991,179,S,VEG_SPEC,1941
T10,1991,179,S,VEG_SPEC,2611
T10,1991,179,S,VEG_SPEC,2687
T10,1991,179,S,VEG_SPEC,3065
T10,1991,180,S,VEG_SPEC,51
T10,1991,180,S,VEG_SPEC,256
T10,1991,180,S,VEG_SPEC,323
T10,1991,180,S,VEG_SPEC,574
T10,1991,180,S,VEG_SPEC,576
T10,1991,180,S,VEG_SPEC,584
T10,1991,180,S,VEG_SPEC,743
T10,1991,180,S,VEG_SPEC,769
T10,1991,180,S,VEG_SPEC,973
T10,1991,180,S,VEG_SPEC,1050
T10,1991,180,S,VEG_SPEC,1053
T10,1991,180,S,VEG_SPEC,1333
T10,1991,180,S,VEG_SPEC,1339
T10,1991,180,S,VEG_SPEC,1423
T10,1991,180,S,VEG_SPEC,1562
T10,1991,180,S,VEG_SPEC,1766
T10,1991,180,S,VEG_SPEC,1914
T10,1991,180,S,VEG_SPEC,2624
T10,1991,181,S,VEG_SPEC,51
T10,1991,181,S,VEG_SPEC,104
T10,1991,181,S,VEG_SPEC,256
T10,1991,181,S,VEG_SPEC,288
T10,1991,181,S,VEG_SPEC,574
T10,1991,181,S,VEG_SPEC,587
T10,1991,181,S,VEG_SPEC,711
T10,1991,181,S,VEG_SPEC,743
T10,1991,181,S,VEG_SPEC,1050
T10,1991,181,S,VEG_SPEC,1053
T10,1991,181,S,VEG_SPEC,1059
T10,1991,181,S,VEG_SPEC,1136
T10,1991,181,S,VEG_SPEC,1333
T10,1991,181,S,VEG_SPEC,1411
T10,1991,181,S,VEG_SPEC,1423
T10,1991,181,S,VEG_SPEC,1914
T10,1991,181,S,VEG_SPEC,2611
T10,1991,181,S,VEG_SPEC,2624
T10,1991,181,S,VEG_SPEC,2687
T10,1991,181,S,VEG_SPEC,2982
T10,1991,181,S,VEG_SPEC,2983
T10,1991,182,S,VEG_SPEC,51
T10,1991,182,S,VEG_SPEC,122
T10,1991,182,S,VEG_SPEC,194
T10,1991,182,S,VEG_SPEC,247
T10,1991,182,S,VEG_SPEC,288
T10,1991,182,S,VEG_SPEC,323
T10,1991,182,S,VEG_SPEC,362
T10,1991,182,S,VEG_SPEC,384
T10,1991,182,S,VEG_SPEC,422
T10,1991,182,S,VEG_SPEC,447
T10,1991,182,S,VEG_SPEC,504
T10,1991,182,S,VEG_SPEC,574
T10,1991,182,S,VEG_SPEC,587
T10,1991,182,S,VEG_SPEC,607
T10,1991,182,S,VEG_SPEC,786
T10,1991,182,S,VEG_SPEC,800
T10,1991,182,S,VEG_SPEC,965
T10,1991,182,S,VEG_SPEC,1050
T10,1991,182,S,VEG_SPEC,1053
T10,1991,182,S,VEG_SPEC,1059
T10,1991,182,S,VEG_SPEC,1333
T10,1991,182,S,VEG_SPEC,1423
T10,1991,182,S,VEG_SPEC,1914
T10,1991,182,S,VEG_SPEC,2611
T10,1991,182,S,VEG_SPEC,3065
T10,1991,183,S,VEG_SPEC,194
T10,1991,183,S,VEG_SPEC,202
T10,1991,183,S,VEG_SPEC,256
T10,1991,183,S,VEG_SPEC,288
T10,1991,183,S,VEG_SPEC,574
T10,1991,183,S,VEG_SPEC,613
T10,1991,183,S,VEG_SPEC,769
T10,1991,183,S,VEG_SPEC,786
T10,1991,183,S,VEG_SPEC,800
T10,1991,183,S,VEG_SPEC,844
T10,1991,183,S,VEG_SPEC,959
T10,1991,183,S,VEG_SPEC,973
T10,1991,183,S,VEG_SPEC,995
T10,1991,183,S,VEG_SPEC,1059
T10,1991,183,S,VEG_SPEC,1333
T10,1991,183,S,VEG_SPEC,1423
T10,1991,183,S,VEG_SPEC,1562
T10,1991,183,S,VEG_SPEC,1683
T10,1991,183,S,VEG_SPEC,2687
T10,1991,183,S,VEG_SPEC,3065
T10,1991,184,S,VEG_SPEC,174
T10,1991,184,S,VEG_SPEC,194
T10,1991,184,S,VEG_SPEC,202
T10,1991,184,S,VEG_SPEC,251
T10,1991,184,S,VEG_SPEC,288
T10,1991,184,S,VEG_SPEC,323
T10,1991,184,S,VEG_SPEC,574
T10,1991,184,S,VEG_SPEC,584
T10,1991,184,S,VEG_SPEC,587
T10,1991,184,S,VEG_SPEC,613
T10,1991,184,S,VEG_SPEC,619
T10,1991,184,S,VEG_SPEC,654
T10,1991,184,S,VEG_SPEC,655
T10,1991,184,S,VEG_SPEC,656
T10,1991,184,S,VEG_SPEC,769
T10,1991,184,S,VEG_SPEC,786
T10,1991,184,S,VEG_SPEC,800
T10,1991,184,S,VEG_SPEC,844
T10,1991,184,S,VEG_SPEC,965
T10,1991,184,S,VEG_SPEC,968
T10,1991,184,S,VEG_SPEC,995
T10,1991,184,S,VEG_SPEC,1050
T10,1991,184,S,VEG_SPEC,1053
T10,1991,184,S,VEG_SPEC,1059
T10,1991,184,S,VEG_SPEC,1205
T10,1991,184,S,VEG_SPEC,1239
T10,1991,184,S,VEG_SPEC,1333
T10,1991,184,S,VEG_SPEC,1423
T10,1991,184,S,VEG_SPEC,1562
T10,1991,184,S,VEG_SPEC,1914
T10,1991,184,S,VEG_SPEC,2687
T10,1991,184,S,VEG_SPEC,2982
T10,1991,184,S,VEG_SPEC,3247
T10,1991,184,S,VEG_SPEC,4441
T10,1991,185,S,VEG_SPEC,22
T10,1991,185,S,VEG_SPEC,174
T10,1991,185,S,VEG_SPEC,202
T10,1991,185,S,VEG_SPEC,256
T10,1991,185,S,VEG_SPEC,288
T10,1991,185,S,VEG_SPEC,323
T10,1991,185,S,VEG_SPEC,568
T10,1991,185,S,VEG_SPEC,574
T10,1991,185,S,VEG_SPEC,576
T10,1991,185,S,VEG_SPEC,654
T10,1991,185,S,VEG_SPEC,746
T10,1991,185,S,VEG_SPEC,768
T10,1991,185,S,VEG_SPEC,769
T10,1991,185,S,VEG_SPEC,786
T10,1991,185,S,VEG_SPEC,800
T10,1991,185,S,VEG_SPEC,905
T10,1991,185,S,VEG_SPEC,965
T10,1991,185,S,VEG_SPEC,973
T10,1991,185,S,VEG_SPEC,976
T10,1991,185,S,VEG_SPEC,1050
T10,1991,185,S,VEG_SPEC,1053
T10,1991,185,S,VEG_SPEC,1059
T10,1991,185,S,VEG_SPEC,1086
T10,1991,185,S,VEG_SPEC,1095
T10,1991,185,S,VEG_SPEC,1139
T10,1991,185,S,VEG_SPEC,1239
T10,1991,185,S,VEG_SPEC,1333
T10,1991,185,S,VEG_SPEC,1562
T10,1991,185,S,VEG_SPEC,1766
T10,1991,185,S,VEG_SPEC,1914
T10,1991,185,S,VEG_SPEC,2687
T10,1991,185,S,VEG_SPEC,2982
T10,1991,185,S,VEG_SPEC,4441
T10,1991,186,S,VEG_SPEC,22
T10,1991,186,S,VEG_SPEC,51
T10,1991,186,S,VEG_SPEC,197
T10,1991,186,S,VEG_SPEC,323
T10,1991,186,S,VEG_SPEC,574
T10,1991,186,S,VEG_SPEC,607
T10,1991,186,S,VEG_SPEC,613
T10,1991,186,S,VEG_SPEC,619
T10,1991,186,S,VEG_SPEC,746
T10,1991,186,S,VEG_SPEC,769
T10,1991,186,S,VEG_SPEC,786
T10,1991,186,S,VEG_SPEC,800
T10,1991,186,S,VEG_SPEC,965
T10,1991,186,S,VEG_SPEC,995
T10,1991,186,S,VEG_SPEC,1050
T10,1991,186,S,VEG_SPEC,1053
T10,1991,186,S,VEG_SPEC,1059
T10,1991,186,S,VEG_SPEC,1095
T10,1991,186,S,VEG_SPEC,1239
T10,1991,186,S,VEG_SPEC,1333
T10,1991,186,S,VEG_SPEC,1423
T10,1991,186,S,VEG_SPEC,1562
T10,1991,186,S,VEG_SPEC,1766
T10,1991,186,S,VEG_SPEC,1914
T10,1991,186,S,VEG_SPEC,2687
T10,1991,186,S,VEG_SPEC,2982
T10,1991,186,S,VEG_SPEC,3065
T10,1991,186,S,VEG_SPEC,4441
T10,1991,187,S,VEG_SPEC,22
T10,1991,187,S,VEG_SPEC,122
T10,1991,187,S,VEG_SPEC,202
T10,1991,187,S,VEG_SPEC,323
T10,1991,187,S,VEG_SPEC,447
T10,1991,187,S,VEG_SPEC,574
T10,1991,187,S,VEG_SPEC,587
T10,1991,187,S,VEG_SPEC,613
T10,1991,187,S,VEG_SPEC,619
T10,1991,187,S,VEG_SPEC,701
T10,1991,187,S,VEG_SPEC,769
T10,1991,187,S,VEG_SPEC,786
T10,1991,187,S,VEG_SPEC,800
T10,1991,187,S,VEG_SPEC,965
T10,1991,187,S,VEG_SPEC,973
T10,1991,187,S,VEG_SPEC,995
T10,1991,187,S,VEG_SPEC,1050
T10,1991,187,S,VEG_SPEC,1053
T10,1991,187,S,VEG_SPEC,1059
T10,1991,187,S,VEG_SPEC,1239
T10,1991,187,S,VEG_SPEC,1333
T10,1991,187,S,VEG_SPEC,1401
T10,1991,187,S,VEG_SPEC,1423
T10,1991,187,S,VEG_SPEC,1766
T10,1991,187,S,VEG_SPEC,2687
T10,1991,187,S,VEG_SPEC,2983
T10,1991,187,S,VEG_SPEC,4441
T10,1991,188,S,VEG_SPEC,22
T10,1991,188,S,VEG_SPEC,51
T10,1991,188,S,VEG_SPEC,202
T10,1991,188,S,VEG_SPEC,247
T10,1991,188,S,VEG_SPEC,256
T10,1991,188,S,VEG_SPEC,288
T10,1991,188,S,VEG_SPEC,323
T10,1991,188,S,VEG_SPEC,373
T10,1991,188,S,VEG_SPEC,447
T10,1991,188,S,VEG_SPEC,568
T10,1991,188,S,VEG_SPEC,574
T10,1991,188,S,VEG_SPEC,587
T10,1991,188,S,VEG_SPEC,619
T10,1991,188,S,VEG_SPEC,701
T10,1991,188,S,VEG_SPEC,746
T10,1991,188,S,VEG_SPEC,769
T10,1991,188,S,VEG_SPEC,786
T10,1991,188,S,VEG_SPEC,800
T10,1991,188,S,VEG_SPEC,965
T10,1991,188,S,VEG_SPEC,973
T10,1991,188,S,VEG_SPEC,1050
T10,1991,188,S,VEG_SPEC,1053
T10,1991,188,S,VEG_SPEC,1059
T10,1991,188,S,VEG_SPEC,1205
T10,1991,188,S,VEG_SPEC,1333
T10,1991,188,S,VEG_SPEC,1423
T10,1991,188,S,VEG_SPEC,1445
T10,1991,188,S,VEG_SPEC,1562
T10,1991,188,S,VEG_SPEC,1600
T10,1991,188,S,VEG_SPEC,1766
T10,1991,188,S,VEG_SPEC,1914
T10,1991,188,S,VEG_SPEC,1941
T10,1991,188,S,VEG_SPEC,2687
T10,1991,188,S,VEG_SPEC,2982
T10,1991,188,S,VEG_SPEC,3065
T10,1991,189,S,VEG_SPEC,22
T10,1991,189,S,VEG_SPEC,51
T10,1991,189,S,VEG_SPEC,123
T10,1991,189,S,VEG_SPEC,251
T10,1991,189,S,VEG_SPEC,323
T10,1991,189,S,VEG_SPEC,373
T10,1991,189,S,VEG_SPEC,447
T10,1991,189,S,VEG_SPEC,568
T10,1991,189,S,VEG_SPEC,574
T10,1991,189,S,VEG_SPEC,584
T10,1991,189,S,VEG_SPEC,587
T10,1991,189,S,VEG_SPEC,613
T10,1991,189,S,VEG_SPEC,701
T10,1991,189,S,VEG_SPEC,746
T10,1991,189,S,VEG_SPEC,769
T10,1991,189,S,VEG_SPEC,786
T10,1991,189,S,VEG_SPEC,800
T10,1991,189,S,VEG_SPEC,807
T10,1991,189,S,VEG_SPEC,965
T10,1991,189,S,VEG_SPEC,1050
T10,1991,189,S,VEG_SPEC,1053
T10,1991,189,S,VEG_SPEC,1059
T10,1991,189,S,VEG_SPEC,1139
T10,1991,189,S,VEG_SPEC,1333
T10,1991,189,S,VEG_SPEC,1350
T10,1991,189,S,VEG_SPEC,1401
T10,1991,189,S,VEG_SPEC,1423
T10,1991,189,S,VEG_SPEC,1429
T10,1991,189,S,VEG_SPEC,1638
T10,1991,189,S,VEG_SPEC,1914
T10,1991,189,S,VEG_SPEC,1940
T10,1991,189,S,VEG_SPEC,3065
T10,1991,190,S,VEG_SPEC,22
T10,1991,190,S,VEG_SPEC,202
T10,1991,190,S,VEG_SPEC,251
T10,1991,190,S,VEG_SPEC,323
T10,1991,190,S,VEG_SPEC,373
T10,1991,190,S,VEG_SPEC,447
T10,1991,190,S,VEG_SPEC,568
T10,1991,190,S,VEG_SPEC,574
T10,1991,190,S,VEG_SPEC,655
T10,1991,190,S,VEG_SPEC,746
T10,1991,190,S,VEG_SPEC,769
T10,1991,190,S,VEG_SPEC,786
T10,1991,190,S,VEG_SPEC,800
T10,1991,190,S,VEG_SPEC,965
T10,1991,190,S,VEG_SPEC,1050
T10,1991,190,S,VEG_SPEC,1053
T10,1991,190,S,VEG_SPEC,1059
T10,1991,190,S,VEG_SPEC,1333
T10,1991,190,S,VEG_SPEC,1401
T10,1991,190,S,VEG_SPEC,1423
T10,1991,190,S,VEG_SPEC,1531
T10,1991,190,S,VEG_SPEC,1562
T10,1991,190,S,VEG_SPEC,1600
T10,1991,190,S,VEG_SPEC,2687
T10,1991,190,S,VEG_SPEC,2982
T10,1991,190,S,VEG_SPEC,3065
T10,1991,191,S,VEG_SPEC,22
T10,1991,191,S,VEG_SPEC,51
T10,1991,191,S,VEG_SPEC,202
T10,1991,191,S,VEG_SPEC,288
T10,1991,191,S,VEG_SPEC,323
T10,1991,191,S,VEG_SPEC,447
T10,1991,191,S,VEG_SPEC,568
T10,1991,191,S,VEG_SPEC,574
T10,1991,191,S,VEG_SPEC,619
T10,1991,191,S,VEG_SPEC,746
T10,1991,191,S,VEG_SPEC,786
T10,1991,191,S,VEG_SPEC,800
T10,1991,191,S,VEG_SPEC,844
T10,1991,191,S,VEG_SPEC,965
T10,1991,191,S,VEG_SPEC,1053
T10,1991,191,S,VEG_SPEC,1059
T10,1991,191,S,VEG_SPEC,1333
T10,1991,191,S,VEG_SPEC,1423
T10,1991,191,S,VEG_SPEC,1562
T10,1991,191,S,VEG_SPEC,1571
T10,1991,191,S,VEG_SPEC,1688
T10,1991,191,S,VEG_SPEC,2687
T10,1991,191,S,VEG_SPEC,3065
T10,1991,191,S,VEG_SPEC,3247
T10,1991,192,S,VEG_SPEC,22
T10,1991,192,S,VEG_SPEC,51
T10,1991,192,S,VEG_SPEC,123
T10,1991,192,S,VEG_SPEC,202
T10,1991,192,S,VEG_SPEC,251
T10,1991,192,S,VEG_SPEC,288
T10,1991,192,S,VEG_SPEC,323
T10,1991,192,S,VEG_SPEC,373
T10,1991,192,S,VEG_SPEC,384
T10,1991,192,S,VEG_SPEC,447
T10,1991,192,S,VEG_SPEC,568
T10,1991,192,S,VEG_SPEC,574
T10,1991,192,S,VEG_SPEC,584
T10,1991,192,S,VEG_SPEC,587
T10,1991,192,S,VEG_SPEC,613
T10,1991,192,S,VEG_SPEC,701
T10,1991,192,S,VEG_SPEC,746
T10,1991,192,S,VEG_SPEC,769
T10,1991,192,S,VEG_SPEC,786
T10,1991,192,S,VEG_SPEC,800
T10,1991,192,S,VEG_SPEC,965
T10,1991,192,S,VEG_SPEC,1046
T10,1991,192,S,VEG_SPEC,1050
T10,1991,192,S,VEG_SPEC,1053
T10,1991,192,S,VEG_SPEC,1239
T10,1991,192,S,VEG_SPEC,1333
T10,1991,192,S,VEG_SPEC,1350
T10,1991,192,S,VEG_SPEC,1411
T10,1991,192,S,VEG_SPEC,1423
T10,1991,192,S,VEG_SPEC,1429
T10,1991,192,S,VEG_SPEC,1531
T10,1991,192,S,VEG_SPEC,1638
T10,1991,192,S,VEG_SPEC,2611
T10,1991,192,S,VEG_SPEC,2687
T10,1991,192,S,VEG_SPEC,3065
T10,1991,193,S,VEG_SPEC,51
T10,1991,193,S,VEG_SPEC,122
T10,1991,193,S,VEG_SPEC,251
T10,1991,193,S,VEG_SPEC,278
T10,1991,193,S,VEG_SPEC,288
T10,1991,193,S,VEG_SPEC,310
T10,1991,193,S,VEG_SPEC,323
T10,1991,193,S,VEG_SPEC,373
T10,1991,193,S,VEG_SPEC,447
T10,1991,193,S,VEG_SPEC,574
T10,1991,193,S,VEG_SPEC,584
T10,1991,193,S,VEG_SPEC,587
T10,1991,193,S,VEG_SPEC,746
T10,1991,193,S,VEG_SPEC,800
T10,1991,193,S,VEG_SPEC,965
T10,1991,193,S,VEG_SPEC,973
T10,1991,193,S,VEG_SPEC,1046
T10,1991,193,S,VEG_SPEC,1059
T10,1991,193,S,VEG_SPEC,1333
T10,1991,193,S,VEG_SPEC,1423
T10,1991,193,S,VEG_SPEC,1429
T10,1991,193,S,VEG_SPEC,1562
T10,1991,193,S,VEG_SPEC,1638
T10,1991,193,S,VEG_SPEC,1766
T10,1991,194,S,VEG_SPEC,51
T10,1991,194,S,VEG_SPEC,202
T10,1991,194,S,VEG_SPEC,323
T10,1991,194,S,VEG_SPEC,447
T10,1991,194,S,VEG_SPEC,568
T10,1991,194,S,VEG_SPEC,574
T10,1991,194,S,VEG_SPEC,584
T10,1991,194,S,VEG_SPEC,613
T10,1991,194,S,VEG_SPEC,619
T10,1991,194,S,VEG_SPEC,655
T10,1991,194,S,VEG_SPEC,746
T10,1991,194,S,VEG_SPEC,769
T10,1991,194,S,VEG_SPEC,786
T10,1991,194,S,VEG_SPEC,800
T10,1991,194,S,VEG_SPEC,965
T10,1991,194,S,VEG_SPEC,1050
T10,1991,194,S,VEG_SPEC,1053
T10,1991,194,S,VEG_SPEC,1059
T10,1991,194,S,VEG_SPEC,1205
T10,1991,194,S,VEG_SPEC,1239
T10,1991,194,S,VEG_SPEC,1333
T10,1991,194,S,VEG_SPEC,1423
T10,1991,194,S,VEG_SPEC,1562
T10,1991,194,S,VEG_SPEC,1600
T10,1991,194,S,VEG_SPEC,1683
T10,1991,194,S,VEG_SPEC,2687
T10,1991,195,S,VEG_SPEC,22
T10,1991,195,S,VEG_SPEC,51
T10,1991,195,S,VEG_SPEC,122
T10,1991,195,S,VEG_SPEC,202
T10,1991,195,S,VEG_SPEC,251
T10,1991,195,S,VEG_SPEC,288
T10,1991,195,S,VEG_SPEC,323
T10,1991,195,S,VEG_SPEC,447
T10,1991,195,S,VEG_SPEC,568
T10,1991,195,S,VEG_SPEC,574
T10,1991,195,S,VEG_SPEC,584
T10,1991,195,S,VEG_SPEC,587
T10,1991,195,S,VEG_SPEC,613
T10,1991,195,S,VEG_SPEC,619
T10,1991,195,S,VEG_SPEC,656
T10,1991,195,S,VEG_SPEC,769
T10,1991,195,S,VEG_SPEC,786
T10,1991,195,S,VEG_SPEC,800
T10,1991,195,S,VEG_SPEC,965
T10,1991,195,S,VEG_SPEC,1050
T10,1991,195,S,VEG_SPEC,1053
